K,n,min_support,max_support,beta,avg_row_support,s_eff,rate,predictor,mean_loss,se_loss,median_loss,mean_ratio_to_rate,reps
100,6845,2,10,1.0,5.78,570.2123503288088,0.6122469917949682,support-oracle,0.02224100069540236,0.0,0.02224100069540236,0.03632684356716369,1
1000,10000,2,10,10.0,6.033,486.54320270002995,0.6155355136548367,MLE,0.019496329919698623,0.0,0.019496329919698623,0.03167376940436169,1
1000,10000,2,10,10.0,6.033,486.54320270002995,0.6155355136548367,adaptive,0.01276549451389643,0.0,0.01276549451389643,0.02073884321978328,1
1000,10000,2,10,10.0,6.033,486.54320270002995,0.6155355136548367,add-half,1.7208126429462984,0.0,1.7208126429462984,2.795635027991657,1
1000,10000,2,10,10.0,6.033,486.54320270002995,0.6155355136548367,add-one,2.3156677862360984,0.0,2.3156677862360984,3.7620376645475173,1
1000,10000,2,10,10.0,6.033,486.54320270002995,0.6155355136548367,cesaro,0.01871612054945431,0.0,0.01871612054945431,0.030406239988208753,1
1000,10000,2,10,10.0,6.033,486.54320270002995,0.6155355136548367,support-oracle,0.02466235188030518,0.0,0.02466235188030518,0.04006649711219532,1
1000,9474,2,10,10.0,6.033,478.5207804776326,0.6379477904337415,MLE,0.019496336659921707,0.0,0.019496336659921707,0.03056102231605211,1
1000,9474,2,10,10.0,6.033,478.5207804776326,0.6379477904337415,adaptive,0.016760883893093725,0.0,0.016760883893093725,0.026273127902360128,1
1000,9474,2,10,10.0,6.033,478.5207804776326,0.6379477904337415,add-half,2.0506012571095837,0.0,2.0506012571095837,3.214371595699669,1
