K,n,min_support,max_support,beta,avg_row_support,s_eff,rate,rep,predictor,loss
100,6319,2,10,1.0,5.78,569.4657447134257,0.6553730954224954,1,add-one,0.7078790423432334
100,6319,2,10,1.0,5.78,569.4657447134257,0.6553730954224954,1,add-half,0.44859047598540247
100,6319,2,10,1.0,5.78,569.4657447134257,0.6553730954224954,1,adaptive,0.13303236572352137
100,6319,2,10,1.0,5.78,569.4657447134257,0.6553730954224954,1,cesaro,0.26980326375860786
100,6319,2,10,1.0,5.78,569.4657447134257,0.6553730954224954,1,support-oracle,0.04671603600796659
100,6845,2,10,1.0,5.78,570.2123503288088,0.6122469917949682,1,MLE,0.033686227105660306
100,6845,2,10,1.0,5.78,570.2123503288088,0.6122469917949682,1,add-one,0.8704378631681626
100,6845,2,10,1.0,5.78,570.2123503288088,0.6122469917949682,1,add-half,0.5586897293492907
100,6845,2,10,1.0,5.78,570.2123503288088,0.6122469917949682,1,adaptive,0.13060222460024368
100,6845,2,10,1.0,5.78,570.2123503288088,0.6122469917949682,1,cesaro,0.29014610311222355
100,6845,2,10,1.0,5.78,570.2123503288088,0.6122469917949682,1,support-oracle,0.02224100069540236
100,7371,2,10,1.0,5.78,570.695855388037,0.5746395644944772,1,MLE,0.02971855200378988
100,7371,2,10,1.0,5.78,570.695855388037,0.5746395644944772,1,add-one,0.5431518721358025
100,7371,2,10,1.0,5.78,570.695855388037,0.5746395644944772,1,add-half,0.32888712708247847
100,7371,2,10,1.0,5.78,570.695855388037,0.5746395644944772,1,adaptive,0.09263699768742101
100,7371,2,10,1.0,5.78,570.695855388037,0.5746395644944772,1,cesaro,0.24040262170219842
100,7371,2,10,1.0,5.78,570.695855388037,0.5746395644944772,1,support-oracle,0.02163495843660037
100,7897,2,10,1.0,5.78,571.0700986175325,0.5416057638472423,1,MLE,0.04930399563112099
100,7897,2,10,1.0,5.78,571.0700986175325,0.5416057638472423,1,add-one,1.1001562063783967
100,7897,2,10,1.0,5.78,571.0700986175325,0.5416057638472423,1,add-half,0.7247393284273783
100,7897,2,10,1.0,5.78,571.0700986175325,0.5416057638472423,1,adaptive,0.1262217769785556
100,7897,2,10,1.0,5.78,571.0700986175325,0.5416057638472423,1,cesaro,0.20515482514307357
100,7897,2,10,1.0,5.78,571.0700986175325,0.5416057638472423,1,support-oracle,0.051794855184952214
100,8423,2,10,1.0,5.78,571.4078055787612,0.5123780761816255,1,MLE,0.08219789691624863
100,8423,2,10,1.0,5.78,571.4078055787612,0.5123780761816255,1,add-one,1.2891643354874207
100,8423,2,10,1.0,5.78,571.4078055787612,0.5123780761816255,1,add-half,0.9091661686149213
100,8423,2,10,1.0,5.78,571.4078055787612,0.5123780761816255,1,adaptive,0.2625800485433596
100,8423,2,10,1.0,5.78,571.4078055787612,0.5123780761816255,1,cesaro,0.45237202307388313
100,8423,2,10,1.0,5.78,571.4078055787612,0.5123780761816255,1,support-oracle,0.07197961783203803
100,8948,2,10,1.0,5.78,571.7001056648003,0.4863601645622837,1,MLE,0.033290155070701974
100,8948,2,10,1.0,5.78,571.7001056648003,0.4863601645622837,1,add-one,1.1877285512922382
100,8948,2,10,1.0,5.78,571.7001056648003,0.4863601645622837,1,add-half,0.8019139685496994
