K,n,min_support,max_support,beta,avg_row_support,s_eff,rate,predictor,mean_loss,se_loss,median_loss,mean_ratio_to_rate,reps
200,500,2,40,1.5,20.86,421.2923128195825,5.666035293808471,cesaro,2.018243173328611,0.08724462336131653,1.7275841437910797,0.3562002473818042,100
200,500,2,40,1.5,20.86,421.2923128195825,5.666035293808471,oracle,0.6328698320814644,0.03797399501386204,0.590379009134707,0.11169535649963731,100
200,500,2,40,1.0,20.995,476.14746147246115,6.170668864656314,MLE,14.210765386922926,0.7030524315045543,14.546398871279884,2.30295381240076,100
200,500,2,40,1.0,20.995,476.14746147246115,6.170668864656314,adaptive,2.155042977117793,0.07827582932034631,2.0012611651926284,0.3492397703369263,100
200,500,2,40,1.0,20.995,476.14746147246115,6.170668864656314,add-half,2.492247068185049,0.04069365619529501,2.4814147894309397,0.4038860491218174,100
200,500,2,40,1.0,20.995,476.14746147246115,6.170668864656314,add-one,2.6230807813715926,0.041560939356842956,2.60199273496048,0.4250885663944454,100
200,500,2,40,1.0,20.995,476.14746147246115,6.170668864656314,cesaro,2.150833110207229,0.06485139951215563,2.07326931805062,0.34855753199244527,100
200,500,2,40,1.0,20.995,476.14746147246115,6.170668864656314,oracle,0.3595597729697995,0.017839861047928,0.386657480260463,0.05826917322192524,100
200,500,2,40,0.5,21.76,494.95418356945777,6.337702645315477,MLE,17.81075105667187,0.5523045080242464,19.461869800041818,2.810285059655917,100
200,500,2,40,0.5,21.76,494.95418356945777,6.337702645315477,adaptive,2.2199094311167,0.0506314177697317,2.207710980654281,0.3502703669377025,100
200,500,2,40,0.5,21.76,494.95418356945777,6.337702645315477,add-half,2.225462666515506,0.04963218882288732,2.0612271663946906,0.3511465890815279,100
200,500,2,40,0.5,21.76,494.95418356945777,6.337702645315477,add-one,2.30442772063691,0.05453092670169056,2.1148690039775317,0.36360615977151145,100
200,500,2,40,0.5,21.76,494.95418356945777,6.337702645315477,cesaro,2.1535005318010203,0.0445635218689207,2.1318723314798813,0.3397919802048119,100
200,500,2,40,0.5,21.76,494.95418356945777,6.337702645315477,oracle,0.16680176592409876,0.007869042952865512,0.1611201857318937,0.026318963709569203,100
200,500,2,40,0.0,20.815,495.9902090237261,6.346820126648482,MLE,17.767722699767827,0.6867828690767905,20.497254427391667,2.799468449588833,100
200,500,2,40,0.0,20.815,495.9902090237261,6.346820126648482,adaptive,2.3805277602274906,0.04813776258700256,2.2935892906197495,0.37507408634953043,100
200,500,2,40,0.0,20.815,495.9902090237261,6.346820126648482,add-half,2.292142579237085,0.05536272328319532,2.205152585423203,0.36114818657189196,100
200,500,2,40,0.0,20.815,495.9902090237261,6.346820126648482,add-one,2.3482865887599154,0.05947059315909721,2.2432207057912192,0.369994192666676,100
200,500,2,40,0.0,20.815,495.9902090237261,6.346820126648482,cesaro,2.293111539087083,0.04213235299172439,2.2296909424234794,0.3613008551256973,100
200,500,2,40,0.0,20.815,495.9902090237261,6.346820126648482,oracle,0.08880744146653066,0.007461610476950917,0.08266924704739498,0.013992430806988468,100
