K,n,min_support,max_support,beta,avg_row_support,s_eff,rate,predictor,mean_loss,se_loss,median_loss,mean_ratio_to_rate,reps
200,2000,2,40,6.0,20.195,92.94381512471904,0.517397159977708,add-half,0.7754737502731747,0.08581349912761808,0.5643828868002864,1.4987978486518672,100
200,2000,2,40,6.0,20.195,92.94381512471904,0.517397159977708,add-one,1.1154500424151288,0.09060769545445212,0.9164286054490434,2.155887447204364,100
200,2000,2,40,6.0,20.195,92.94381512471904,0.517397159977708,cesaro,0.17401545917635936,0.05691776791198581,0.0578371095587895,0.3363285936549339,100
200,2000,2,40,6.0,20.195,92.94381512471904,0.517397159977708,oracle,0.1389574892114428,0.03760047518336276,0.0344499187583988,0.26857025890406855,100
200,1000,2,40,7.0,20.985,44.340066651866415,0.528560757095587,MLE,0.10652696862882738,0.05245621937555337,0.01098621147472317,0.2015415771957558,100
200,1000,2,40,7.0,20.985,44.340066651866415,0.528560757095587,adaptive,0.088700393282002,0.0526279736602117,0.008049472681340538,0.1678149429204807,100
200,1000,2,40,7.0,20.985,44.340066651866415,0.528560757095587,add-half,0.6690020064375158,0.09929590982112994,0.2164025634212734,1.265705025309949,100
200,1000,2,40,7.0,20.985,44.340066651866415,0.528560757095587,add-one,0.924389374061951,0.11023573368113049,0.3934743626922302,1.7488800703658383,100
200,1000,2,40,7.0,20.985,44.340066651866415,0.528560757095587,cesaro,0.131241969091716,0.0540979859217615,0.02404619016769916,0.24830063021114845,100
200,1000,2,40,7.0,20.985,44.340066651866415,0.528560757095587,oracle,0.15780097665047704,0.040289124195081766,0.023002236480502827,0.29854841573480584,100
100,500,2,40,10.0,20.93,24.58517922919909,0.5418898463287977,MLE,0.0197346909051042,0.0003127825328353642,0.01949633625074539,0.03641827031601171,100
100,500,2,40,10.0,20.93,24.58517922919909,0.5418898463287977,adaptive,0.04356297932879219,0.008504155039950414,0.02964251560332326,0.08039083888344324,100
100,500,2,40,10.0,20.93,24.58517922919909,0.5418898463287977,add-half,0.88055974989208,0.048580687876373964,0.9035154112828181,1.6249792385993345,100
100,500,2,40,10.0,20.93,24.58517922919909,0.5418898463287977,add-one,1.301840676537433,0.0523823324577307,1.3595348640186167,2.402408322202677,100
100,500,2,40,10.0,20.93,24.58517922919909,0.5418898463287977,cesaro,0.12072432911764229,0.008271084139261147,0.1283711443718354,0.22278389221633702,100
100,500,2,40,10.0,20.93,24.58517922919909,0.5418898463287977,oracle,0.2891008453847753,0.029440460223945426,0.23417887942365972,0.5335048208475938,100
200,1000,2,40,8.0,20.785,47.4292854683764,0.5589973023433688,MLE,0.17119835258513813,0.07330339968089539,0.08501360687997649,0.30625971157187826,100
200,1000,2,40,8.0,20.785,47.4292854683764,0.5589973023433688,adaptive,0.14378363586000156,0.07380803845919451,0.026226165928211927,0.25721704784128147,100
200,1000,2,40,8.0,20.785,47.4292854683764,0.5589973023433688,add-half,1.0194176176105192,0.08565513231441721,0.8569270334344131,1.8236539127058853,100
200,1000,2,40,8.0,20.785,47.4292854683764,0.5589973023433688,add-one,1.4246635324411614,0.09057339654121269,1.3055749223382471,2.548605380506917,100
200,1000,2,40,8.0,20.785,47.4292854683764,0.5589973023433688,cesaro,0.17875027419987766,0.07356004143072106,0.06745121962959655,0.3197694755422609,100
200,1000,2,40,8.0,20.785,47.4292854683764,0.5589973023433688,oracle,0.25661932151805106,0.04827243401579331,0.16132965960108392,0.4590707691115484,100
100,1000,2,40,6.0,19.89,58.73056419437641,0.5856714697990467,MLE,0.12731249628210176,0.015316092483949273,0.03419734570123456,0.21737868898716325,100
100,1000,2,40,6.0,19.89,58.73056419437641,0.5856714697990467,adaptive,0.06406625200227252,0.010875603036706023,0.033194044436008735,0.10938940226037419,100
100,1000,2,40,6.0,19.89,58.73056419437641,0.5856714697990467,add-half,0.633415741590461,0.051836092690888035,0.4933935750873287,1.081520569557189,100
100,1000,2,40,6.0,19.89,58.73056419437641,0.5856714697990467,add-one,0.9714321937445165,0.055062537783686395,0.8173491326678706,1.658664018716552,100
100,1000,2,40,6.0,19.89,58.73056419437641,0.5856714697990467,cesaro,0.147381972678879,0.03613327019246447,0.08694697309524978,0.25164615365240195,100
